survey_code,PlotID,Investigators,SiteName,Country,SiteLatitude,SiteLongitude,MAT,MAP,community_description,plant_functional_type,plot_order,plot_family,plot_genus,plot_species,EPSG,Corner1_X,Corner1_Y,Corner1_Z,Corner2_X,Corner2_Y,Corner2_Z,Corner3_X,Corner3_Y,Corner3_Z,Corner4_X,Corner4_Y,Corner4_Z,AGB,AGB_g_m2,wind_speed,sky_conditions_code,sky_conditions,drone_and_sensor,HAG_plotmean_of_cellmax_m
20190626_TA_BRR,P04,"Thomas Astor, Michael Wachendorf, Damian Schulze-Brüninghoff",Biosphere reserve Rhön,Germany,50.479,9.971,4.8,1084.0,C4 grassland,Graminoid,Poales,Poaceae,Nardus,stricta,25832,568938.396,5592335.112,870.031,568938.08,5592334.779,869.995,568938.444,5592334.483,870.029,568938.738,5592334.799,870.061,26.09,104.36,2.7,0.0,0 - Clear Sky,DJI Phantom 3 Advanced,0.035
20190626_TA_BRR,P05,"Thomas Astor, Michael Wachendorf, Damian Schulze-Brüninghoff",Biosphere reserve Rhön,Germany,50.479,9.971,4.8,1084.0,C4 grassland,Graminoid,Poales,Poaceae,Nardus,stricta,25832,568928.595,5592331.616,870.038,568928.497,5592331.177,870.038,568928.957,5592331.101,870.063,568929.047,5592331.535,870.034,20.03,80.12,2.7,0.0,0 - Clear Sky,DJI Phantom 3 Advanced,0.0601
20190626_TA_BRR,P06,"Thomas Astor, Michael Wachendorf, Damian Schulze-Brüninghoff",Biosphere reserve Rhön,Germany,50.479,9.971,4.8,1084.0,C4 grassland,Graminoid,Poales,Poaceae,Nardus,stricta,25832,568919.071,5592323.894,869.978,568919.411,5592323.592,869.982,568919.717,5592323.944,870.016,568919.386,5592324.238,869.993,12.73,50.92,2.7,0.0,0 - Clear Sky,DJI Phantom 3 Advanced,0.0534
20190626_TA_BRR,P07,"Thomas Astor, Michael Wachendorf, Damian Schulze-Brüninghoff",Biosphere reserve Rhön,Germany,50.479,9.971,4.8,1084.0,C4 grassland,Graminoid,Poales,Poaceae,Nardus,stricta,25832,568909.113,5592314.471,869.982,568909.485,5592314.198,869.977,568909.738,5592314.569,869.996,568909.382,5592314.847,869.965,13.76,55.04,2.7,0.0,0 - Clear Sky,DJI Phantom 3 Advanced,0.0224
20190626_TA_BRR,P08,"Thomas Astor, Michael Wachendorf, Damian Schulze-Brüninghoff",Biosphere reserve Rhön,Germany,50.479,9.971,4.8,1084.0,C4 grassland,Graminoid,Poales,Poaceae,Nardus,stricta,25832,568906.579,5592323.22,869.983,568906.39,5592322.797,870.004,568906.82,5592322.61,869.98,568907.022,5592323.037,869.99,16.27,65.08,2.7,0.0,0 - Clear Sky,DJI Phantom 3 Advanced,0.035
20190626_TA_BRR,P09,"Thomas Astor, Michael Wachendorf, Damian Schulze-Brüninghoff",Biosphere reserve Rhön,Germany,50.479,9.971,4.8,1084.0,C4 grassland,Graminoid,Poales,Poaceae,Nardus,stricta,25832,568909.24,5592332.365,869.926,568909.106,5592331.923,869.918,568909.558,5592331.794,869.889,568909.671,5592332.23,869.894,16.12,64.48,2.7,0.0,0 - Clear Sky,DJI Phantom 3 Advanced,0.0634
20190626_TA_BRR,P10,"Thomas Astor, Michael Wachendorf, Damian Schulze-Brüninghoff",Biosphere reserve Rhön,Germany,50.479,9.971,4.8,1084.0,C4 grassland,Graminoid,Poales,Poaceae,Nardus,stricta,25832,568896.112,5592336.62,869.932,568895.68,5592336.439,869.97,568895.853,5592335.998,869.993,568896.284,5592336.176,869.98,19.18,76.72,2.7,0.0,0 - Clear Sky,DJI Phantom 3 Advanced,0.0484
20190626_TA_BRR,P11,"Thomas Astor, Michael Wachendorf, Damian Schulze-Brüninghoff",Biosphere reserve Rhön,Germany,50.479,9.971,4.8,1084.0,C4 grassland,Graminoid,Poales,Poaceae,Nardus,stricta,25832,568895.539,5592345.802,869.9,568895.139,5592346.037,869.919,568894.898,5592345.632,869.905,568895.292,5592345.397,869.909,20.08,80.32,2.7,0.0,0 - Clear Sky,DJI Phantom 3 Advanced,0.0228
20190626_TA_BRR,P12,"Thomas Astor, Michael Wachendorf, Damian Schulze-Brüninghoff",Biosphere reserve Rhön,Germany,50.479,9.971,4.8,1084.0,C4 grassland,Graminoid,Poales,Poaceae,Nardus,stricta,25832,568904.86,5592352.2,869.915,568904.502,5592351.904,869.912,568904.81,5592351.542,869.93,568905.149,5592351.835,869.932,21.69,86.76,2.7,0.0,0 - Clear Sky,DJI Phantom 3 Advanced,0.0298
20190626_TA_BRR,P13,"Thomas Astor, Michael Wachendorf, Damian Schulze-Brüninghoff",Biosphere reserve Rhön,Germany,50.479,9.971,4.8,1084.0,C4 grassland,Graminoid,Poales,Poaceae,Nardus,stricta,25832,568916.51,5592345.778,869.922,568916.062,5592345.688,869.916,568916.164,5592345.24,869.887,568916.599,5592345.328,869.917,20.37,81.48,2.7,0.0,0 - Clear Sky,DJI Phantom 3 Advanced,0.0605
20190626_TA_BRR,P14,"Thomas Astor, Michael Wachendorf, Damian Schulze-Brüninghoff",Biosphere reserve Rhön,Germany,50.479,9.971,4.8,1084.0,C4 grassland,Graminoid,Poales,Poaceae,Nardus,stricta,25832,568918.106,5592353.96,869.887,568917.737,5592353.716,869.906,568917.999,5592353.311,869.901,568918.369,5592353.575,869.891,18.76,75.04,2.7,0.0,0 - Clear Sky,DJI Phantom 3 Advanced,0.0256
20190626_TA_BRR,P15,"Thomas Astor, Michael Wachendorf, Damian Schulze-Brüninghoff",Biosphere reserve Rhön,Germany,50.479,9.971,4.8,1084.0,C4 grassland,Graminoid,Poales,Poaceae,Nardus,stricta,25832,568917.633,5592362.425,869.828,568917.282,5592362.132,869.851,568917.579,5592361.77,869.883,568917.871,5592362.067,869.835,13.97,55.88,2.7,0.0,0 - Clear Sky,DJI Phantom 3 Advanced,0.02
20190626_TA_BRR,P16,"Thomas Astor, Michael Wachendorf, Damian Schulze-Brüninghoff",Biosphere reserve Rhön,Germany,50.479,9.971,4.8,1084.0,C4 grassland,Graminoid,Poales,Poaceae,Nardus,stricta,25832,568925.895,5592352.005,869.933,568925.512,5592351.755,869.91,568925.777,5592351.371,869.913,568926.149,5592351.623,869.914,22.78,91.12,2.7,0.0,0 - Clear Sky,DJI Phantom 3 Advanced,0.031
20190716_PC_MBS,P06,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata ,32611,520378.894,4768070.444,2088.498,520378.552,4768069.486,2088.535,520379.541,4768069.132,2088.591,520379.939,4768070.108,2088.574,1302.414,1302.414,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.3068
20190716_PC_MBS,P07,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata ,32611,520354.007,4768070.514,2087.739,520352.997,4768070.886,2087.743,520352.695,4768069.834,2087.837,520353.734,4768069.593,2087.827,461.76800000000003,461.76800000000003,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.2555
20190716_PC_MBS,P08,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata ,32611,520347.447,4768097.632,2085.804,520347.522,4768096.581,2085.805,520348.518,4768096.623,2085.9,520348.499,4768097.669,2085.896,1775.0022,1775.0022,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.243
20190716_PC_MBS,P09,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata ,32611,520338.624,4768093.965,2085.375,520338.628,4768095.036,2085.312,520337.522,4768094.952,2085.207,520337.648,4768093.988,2085.287,142.574,142.574,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.1128
20190716_PC_MBS,P10,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata ,32611,520340.69,4768085.681,2085.911,520340.586,4768084.627,2085.93,520341.669,4768084.533,2086.052,520341.653,4768085.613,2085.969,167.518,167.518,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.1277
20190716_PC_MBS,P11,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata ,32611,520350.68,4768105.367,2085.6,520349.692,4768104.937,2085.614,520350.07,4768103.921,2085.64,520351.075,4768104.333,2085.729,124.076,124.076,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.0964
20190716_PC_MBS,P12,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata ,32611,520345.079,4768079.083,2086.685,520344.113,4768079.67,2086.52,520343.63,4768078.738,2086.532,520344.479,4768078.202,2086.666,1581.0101999999997,1581.0101999999997,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.2542
20190716_PC_MBS,P13,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata ,32611,520338.248,4768056.426,2088.106,520337.26,4768056.088,2088.093,520337.723,4768055.008,2088.176,520338.768,4768055.373,2088.279,537.082,537.082,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.215
20190716_PC_MBS,P14,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata ,32611,520342.376,4768063.505,2087.893,520342.656,4768062.609,2087.938,520343.578,4768063.04,2088.007,520343.278,4768063.885,2087.917,905.32,905.32,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.2439
20190716_PC_MBS,P15,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata ,32611,520328.928,4768086.254,2085.003,520328.063,4768085.682,2084.942,520328.925,4768084.998,2085.107,520329.607,4768085.471,2085.089,940.4479999999999,940.4479999999999,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.1668
20190716_PC_MBS,P16,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata ,32611,520328.338,4768102.113,2084.167,520327.336,4768102.356,2084.07,520327.085,4768101.315,2084.119,520328.127,4768101.059,2084.266,2813.4882000000002,2813.4882000000002,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.2863
20190716_PC_MBS,P17,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Graminoid,Poales,Poaceae,Achnatherum,thurberianum,32611,520357.707,4768067.991,2088.046,520357.17,4768067.804,2088.051,520357.399,4768067.26,2088.114,520357.873,4768067.465,2088.101,54.104,216.416,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.2589
20190716_PC_MBS,P18,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Graminoid,Poales,Poaceae,Bromus,marginatus ,32611,520337.26,4768066.049,2087.242,520337.21,4768065.517,2087.293,520337.822,4768065.496,2087.346,520337.843,4768066.058,2087.254,11.176,44.704,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.0829
20190716_PC_MBS,P19,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Graminoid,Poales,Poaceae,Bromus,marginatus ,32611,520329.121,4768058.344,2087.339,520329.403,4768058.856,2087.258,520328.856,4768059.097,2087.236,520328.622,4768058.518,2087.249,9.82,39.28,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.0233
20190716_PC_MBS,P20,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Graminoid,Poales,Poaceae,Bromus,marginatus ,32611,520335.432,4768071.131,2086.658,520335.92,4768071.424,2086.648,520335.646,4768071.848,2086.562,520335.133,4768071.572,2086.53,14.77,59.08,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.075
20190716_PC_MBS,P21,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Graminoid,Poales,Poaceae,Bromus,marginatus ,32611,520342.45,4768078.437,2086.512,520342.531,4768079.032,2086.47,520341.949,4768079.121,2086.415,520342.015,4768078.505,2086.485,34.174,136.696,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.1161
20190716_PC_MBS,P22,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Graminoid,Poales,Poaceae,Bromus,marginatus ,32611,520350.921,4768083.352,2086.744,520351.467,4768083.552,2086.771,520351.239,4768084.081,2086.731,520350.683,4768083.841,2086.715,13.804,55.216,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.0627
20190716_PC_MBS,P23,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Graminoid,Poales,Poaceae,Bromus,marginatus ,32611,520344.419,4768098.67,2085.539,520344.494,4768098.107,2085.579,520345.048,4768098.271,2085.671,520344.957,4768098.774,2085.605,10.04,40.16,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.0632
20190716_PC_MBS,P24,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Graminoid,Poales,Poaceae,Bromus,marginatus ,32611,520331.533,4768098.355,2084.625,520331.35,4768098.878,2084.596,520330.77,4768098.659,2084.524,520331.056,4768098.109,2084.578,7.23,28.92,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.0646
20190716_PC_MBS,P25,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Graminoid,Poales,Poaceae,Bromus,marginatus ,32611,520323.86,4768101.326,2083.881,520324.153,4768101.833,2083.862,520323.673,4768102.038,2083.79,520323.422,4768101.555,2083.814,13.32,53.28,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.0489
20190716_PC_MBS,P27,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Graminoid,Poales,Poaceae,Bromus,marginatus ,32611,520315.807,4768116.573,2082.263,520316.11,4768117.073,2082.283,520315.635,4768117.349,2082.227,520315.337,4768116.924,2082.239,5.804,23.216,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.1113
20190716_PC_MBS,P28,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Forb,Caryophyllales,Polygonaceae,Eriogonum,heracleoides,32611,520307.404,4768114.979,2081.513,520307.17,4768114.458,2081.523,520307.602,4768114.171,2081.575,520307.881,4768114.699,2081.613,15.0,60.0,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.144
20190716_PC_MBS,P29,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Graminoid,Poales,Poaceae,Bromus,marginatus ,32611,520310.147,4768127.01,2081.048,520310.03,4768126.404,2081.073,520310.542,4768126.314,2081.155,520310.693,4768126.857,2081.109,9.024,36.096,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.1044
20190716_PC_MBS,P30,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Graminoid,Poales,Poaceae,Bromus,marginatus ,32611,520300.665,4768127.043,2079.725,520300.542,4768126.54,2079.833,520301.046,4768126.418,2079.823,520301.177,4768126.981,2079.792,10.33,41.32,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.1087
20190716_PC_MBS,P31,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Forb,Caryophyllales,Polygonaceae,Eriogonum,heracleoides,32611,520296.052,4768123.082,2079.445,520295.469,4768123.018,2079.341,520295.595,4768122.526,2079.424,520296.181,4768122.575,2079.513,16.698,66.792,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.2095
20190716_PC_MBS,P32,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Graminoid,Poales,Poaceae,Bromus,marginatus ,32611,520303.402,4768115.39,2081.005,520303.762,4768115.808,2081.012,520303.302,4768116.121,2080.898,520302.936,4768115.653,2080.926,12.104,48.416,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.0764
20190716_PC_MBS,P33,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Dipsacales,Caprifoliaceae,Symphoricarpos,oreophilus,32611,520360.449,4768087.737,2087.024,520359.468,4768087.771,2086.978,520359.414,4768086.764,2087.038,520360.416,4768086.719,2087.041,1194.9959999999999,1194.9959999999999,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.4134
20190716_PC_MBS,P34,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Forb,Caryophyllales,Polygonaceae,Eriogonum,heracleoides,32611,520364.135,4768082.827,2087.334,520364.121,4768083.817,2087.338,520363.115,4768083.798,2087.314,520363.144,4768082.786,2087.418,204.36199999999997,204.36199999999997,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.1666
20190716_PC_MBS,P35,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Dipsacales,Caprifoliaceae,Symphoricarpos,oreophilus,32611,520354.762,4768107.068,2085.745,520354.516,4768108.032,2085.698,520353.538,4768107.772,2085.693,520353.796,4768106.8,2085.773,345.86400000000003,345.86400000000003,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.1744
20190716_PC_MBS,P36,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Dipsacales,Caprifoliaceae,Symphoricarpos,oreophilus,32611,520353.005,4768113.367,2085.428,520352.8,4768114.365,2085.337,520351.85,4768114.136,2085.317,520352.037,4768113.158,2085.366,285.278,285.278,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.1752
20190716_PC_MBS,P37,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Dipsacales,Caprifoliaceae,Symphoricarpos,oreophilus,32611,520344.014,4768122.496,2084.32,520343.089,4768122.141,2084.304,520343.408,4768121.202,2084.368,520344.375,4768121.533,2084.435,440.76599999999996,440.76599999999996,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.2134
20190716_PC_MBS,P38,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Dipsacales,Caprifoliaceae,Symphoricarpos,oreophilus,32611,520332.898,4768107.872,2084.286,520331.962,4768107.535,2084.203,520332.274,4768106.617,2084.288,520333.19,4768106.929,2084.375,118.05199999999999,118.05199999999999,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.1029
20190716_PC_MBS,P39,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Dipsacales,Caprifoliaceae,Symphoricarpos,oreophilus,32611,520328.595,4768090.301,2084.814,520327.921,4768091.084,2084.767,520327.159,4768090.398,2084.721,520327.834,4768089.65,2084.789,355.941,355.941,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.2138
20190716_PC_MBS,P40,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Dipsacales,Caprifoliaceae,Symphoricarpos,oreophilus,32611,520320.106,4768087.84,2084.381,520319.354,4768088.457,2084.273,520318.722,4768087.635,2084.268,520319.508,4768087.044,2084.394,475.139,475.139,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.223
20190716_PC_MBS,P41,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Dipsacales,Caprifoliaceae,Symphoricarpos,oreophilus,32611,520321.027,4768113.309,2082.973,520321.192,4768114.3,2082.945,520320.209,4768114.492,2082.853,520320.024,4768113.511,2082.909,431.40700000000004,431.40700000000004,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.245
20190716_PC_MBS,P42,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Dipsacales,Caprifoliaceae,Symphoricarpos,oreophilus,32611,520327.075,4768119.237,2083.127,520326.888,4768120.212,2083.028,520325.884,4768120.011,2082.962,520326.073,4768119.047,2083.004,263.15200000000004,263.15200000000004,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.1215
20190716_PC_MBS,P43,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Dipsacales,Caprifoliaceae,Symphoricarpos,oreophilus,32611,520312.852,4768131.333,2081.166,520312.53,4768132.29,2081.052,520311.578,4768131.953,2080.978,520311.906,4768131.009,2081.082,621.276,621.276,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.2863
20190716_PC_MBS,P44,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Dipsacales,Caprifoliaceae,Symphoricarpos,oreophilus,32611,520326.287,4768131.161,2082.893,520326.95,4768131.694,2082.564,520326.593,4768132.622,2082.489,520325.659,4768132.276,2082.418,659.509,659.509,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.2746
20190716_PC_MBS,P45,Patrick E. Clark,"Nancy's Gulch, RCEW-MBS (Reynolds Creek Experimental Watershed - mountain big sagebrush)",USA,43.065,-116.751,5.4,803.0,mountain big sagebrush shrub steppe,Shrub,Dipsacales,Caprifoliaceae,Symphoricarpos,oreophilus,32611,520333.636,4768140.642,2082.831,520333.714,4768141.676,2082.788,520332.704,4768141.716,2082.645,520332.644,4768140.72,2082.718,348.12300000000005,348.12300000000005,3.0,0.0,0 - Clear Sky,DJI Phantom 4,0.238
20190807_SV_UTQ,P01,Sergio A.Vargas Z (S.A.Vargas Z); Craig Tweedie (C.E. Tweedie),"Utqiagvik (formerly Barrow), Alaska",USA,71.319,-156.61,-11.0,115.0,"Mixed vascular and non-vascular composition (Bryophytes, Deciduous shrubs, Forbs, Graminoids, Lichens), ranging from dry-dwarf shrub-graminoid tundra to wet graminoid tundra",Graminoid,Poales,Poaceae,Arctophila,fulva,26904,585415.899,7914668.124,2.278,585416.721,7914667.658,2.28,585417.237,7914668.47,2.298,585416.405,7914668.966,2.285,31.73,34.12928901796278,4.9,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.056
20190807_SV_UTQ,P02,Sergio A.Vargas Z (S.A.Vargas Z); Craig Tweedie (C.E. Tweedie),"Utqiagvik (formerly Barrow), Alaska",USA,71.319,-156.61,-11.0,115.0,"Mixed vascular and non-vascular composition (Bryophytes, Deciduous shrubs, Forbs, Graminoids, Lichens), ranging from dry-dwarf shrub-graminoid tundra to wet graminoid tundra",Graminoid,Poales,Poaceae,Arctophila,fulva,26904,585422.133,7914659.62,2.285,585422.545,7914658.997,2.269,585423.219,7914659.366,2.279,585422.829,7914660.018,2.266,50.34,85.2497883149873,4.9,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0901
20190807_SV_UTQ,P03,Sergio A.Vargas Z (S.A.Vargas Z); Craig Tweedie (C.E. Tweedie),"Utqiagvik (formerly Barrow), Alaska",USA,71.319,-156.61,-11.0,115.0,"Mixed vascular and non-vascular composition (Bryophytes, Deciduous shrubs, Forbs, Graminoids, Lichens), ranging from dry-dwarf shrub-graminoid tundra to wet graminoid tundra",Graminoid,Poales,Poaceae,Arctophila,fulva,26904,585428.51,7914652.686,2.275,585428.864,7914652.214,2.286,585429.312,7914652.581,2.271,585428.899,7914653.065,2.273,26.32,76.71232876712328,4.9,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0818
